LAT,LON,DATE,HOUR,SO2,NO2,RSPM,SPM,Precipitation,Specific Humidity,Relative Humidity,Surface Pressure,Wind Speed Min,Wind Speed Max,T Min,T Max,Pop,I No,Micro M,Medium M,Small M,Micro S,Medium S,Small S
9.96521,76.29201,05-05-2017,2,2,4.5,57,90,5.55,20.04,78.33,100.66,2.1,4.36,27,34,936612.8099,15,984,4,186,885,9,174
9.96521,76.29201,05-05-2017,3,2,4.5,33,60,5.55,20.04,78.33,100.66,2.1,4.36,27,34,936612.8099,15,984,4,186,885,9,174
9.96521,76.29201,05-05-2017,4,2,4.5,33,60,5.55,20.04,78.33,100.66,2.1,4.36,27,34,936612.8099,15,984,4,186,885,9,174
9.96521,76.29201,05-05-2017,5,2,4.5,45,58,5.55,20.04,78.33,100.66,2.1,4.36,27,34,936612.8099,15,984,4,186,885,9,174
9.96521,76.29201,05-05-2017,6,2,4.5,45,58,5.55,20.04,78.33,100.66,2.1,4.36,27,34,936612.8099,15,984,4,186,885,9,174
9.96521,76.29201,08-05-2017,1,2,10.5,45,105,1.89,18.28,70.71,100.74,1.09,3.99,26,33,936697.1076,15,984,4,186,885,9,174
9.96521,76.29201,08-05-2017,2,2,4.5,45,105,1.89,18.28,70.71,100.74,1.09,3.99,26,33,936697.1076,15,984,4,186,885,9,174
9.96521,76.29201,08-05-2017,3,2,4.5,41,106,1.89,18.28,70.71,100.74,1.09,3.99,26,33,936697.1076,15,984,4,186,885,9,174
9.96521,76.29201,08-05-2017,4,2,4.5,41,106,1.89,18.28,70.71,100.74,1.09,3.99,26,33,936697.1076,15,984,4,186,885,9,174
9.96521,76.29201,08-05-2017,5,2,9.3,41,85,1.89,18.28,70.71,100.74,1.09,3.99,26,33,936697.1076,15,984,4,186,885,9,174
9.96521,76.29201,08-05-2017,6,2,4.5,41,85,1.89,18.28,70.71,100.74,1.09,3.99,26,33,936697.1076,15,984,4,186,885,9,174
9.96521,76.29201,11-05-2017,1,2,14.4,26,35,11.83,20.43,83.89,100.59,1.79,4.24,24,31,936781.4129,15,984,4,186,885,9,174
9.96521,76.29201,11-05-2017,2,2,4.5,26,35,11.83,20.43,83.89,100.59,1.79,4.24,24,31,936781.4129,15,984,4,186,885,9,174
9.96521,76.29201,11-05-2017,3,2,4.5,12,20,11.83,20.43,83.89,100.59,1.79,4.24,24,31,936781.4129,15,984,4,186,885,9,174
9.96521,76.29201,11-05-2017,4,2,4.5,12,20,11.83,20.43,83.89,100.59,1.79,4.24,24,31,936781.4129,15,984,4,186,885,9,174
9.96521,76.29201,11-05-2017,5,2,4.5,73,85,11.83,20.43,83.89,100.59,1.79,4.24,24,31,936781.4129,15,984,4,186,885,9,174
9.96521,76.29201,11-05-2017,6,2,9,73,85,11.83,20.43,83.89,100.59,1.79,4.24,24,31,936781.4129,15,984,4,186,885,9,174
9.96521,76.29201,15-05-2017,1,2,17.7,37,74,0.97,20.17,78.84,100.49,2.6,5.13,28,33,936893.8317,15,984,4,186,885,9,174
9.96521,76.29201,15-05-2017,2,2,14.4,37,74,0.97,20.17,78.84,100.49,2.6,5.13,28,33,936893.8317,15,984,4,186,885,9,174
9.96521,76.29201,15-05-2017,3,2,35.7,23,32,0.97,20.17,78.84,100.49,2.6,5.13,28,33,936893.8317,15,984,4,186,885,9,174
9.96521,76.29201,15-05-2017,4,2,34.5,23,32,0.97,20.17,78.84,100.49,2.6,5.13,28,33,936893.8317,15,984,4,186,885,9,174
9.96521,76.29201,15-05-2017,5,2,30,33,95,0.97,20.17,78.84,100.49,2.6,5.13,28,33,936893.8317,15,984,4,186,885,9,174
9.96521,76.29201,15-05-2017,6,2,30.9,33,95,0.97,20.17,78.84,100.49,2.6,5.13,28,33,936893.8317,15,984,4,186,885,9,174
9.96521,76.29201,17-05-2017,1,2,4.5,43,66,7.26,20.79,81.74,100.42,3.52,5.16,27,33,936950.0462,15,984,4,186,885,9,174
9.96521,76.29201,17-05-2017,2,2,10.2,43,66,7.26,20.79,81.74,100.42,3.52,5.16,27,33,936950.0462,15,984,4,186,885,9,174
9.96521,76.29201,17-05-2017,3,2,9,18,28,7.26,20.79,81.74,100.42,3.52,5.16,27,33,936950.0462,15,984,4,186,885,9,174
9.96521,76.29201,17-05-2017,4,2,4.5,18,28,7.26,20.79,81.74,100.42,3.52,5.16,27,33,936950.0462,15,984,4,186,885,9,174
9.96521,76.29201,17-05-2017,5,2,14.1,37,85,7.26,20.79,81.74,100.42,3.52,5.16,27,33,936950.0462,15,984,4,186,885,9,174
9.96521,76.29201,17-05-2017,6,2,11.7,37,85,7.26,20.79,81.74,100.42,3.52,5.16,27,33,936950.0462,15,984,4,186,885,9,174
9.96521,76.29201,22-05-2017,1,2,19.5,48,113,8.47,19.48,83.89,100.45,2.83,6.03,27,30,937090.5971,15,984,4,186,885,9,174
9.96521,76.29201,22-05-2017,2,2,4.5,48,113,8.47,19.48,83.89,100.45,2.83,6.03,27,30,937090.5971,15,984,4,186,885,9,174
9.96521,76.29201,22-05-2017,3,2,4.5,28,51,8.47,19.48,83.89,100.45,2.83,6.03,27,30,937090.5971,15,984,4,186,885,9,174
9.96521,76.29201,22-05-2017,4,2,4.5,28,51,8.47,19.48,83.89,100.45,2.83,6.03,27,30,937090.5971,15,984,4,186,885,9,174
9.96521,76.29201,22-05-2017,5,2,4.5,51,71,8.47,19.48,83.89,100.45,2.83,6.03,27,30,937090.5971,15,984,4,186,885,9,174
9.96521,76.29201,22-05-2017,6,2,4.5,51,71,8.47,19.48,83.89,100.45,2.83,6.03,27,30,937090.5971,15,984,4,186,885,9,174
9.96521,76.29201,25-05-2017,1,2,26.1,65,127,9.4,20.48,85.14,100.41,3.47,7.24,24,32,937174.9378,15,984,4,186,885,9,174
9.96521,76.29201,25-05-2017,2,2,4.5,65,127,9.4,20.48,85.14,100.41,3.47,7.24,24,32,937174.9378,15,984,4,186,885,9,174
9.96521,76.29201,25-05-2017,3,2,4.5,30,67,9.4,20.48,85.14,100.41,3.47,7.24,24,32,937174.9378,15,984,4,186,885,9,174
9.96521,76.29201,25-05-2017,4,2,23.7,30,67,9.4,20.48,85.14,100.41,3.47,7.24,24,32,937174.9378,15,984,4,186,885,9,174
9.96521,76.29201,25-05-2017,5,2,25.8,25,50,9.4,20.48,85.14,100.41,3.47,7.24,24,32,937174.9378,15,984,4,186,885,9,174
9.96521,76.29201,25-05-2017,6,2,9.6,25,50,9.4,20.48,85.14,100.41,3.47,7.24,24,32,937174.9378,15,984,4,186,885,9,174
9.96521,76.29201,29-05-2017,1,2,4.5,119,250,19.71,20.74,84.35,100.38,4.7,7.83,25,28,937287.4039,15,984,4,186,885,9,174
9.96521,76.29201,29-05-2017,2,2,4.5,119,250,19.71,20.74,84.35,100.38,4.7,7.83,25,28,937287.4039,15,984,4,186,885,9,174
9.96521,76.29201,29-05-2017,3,2,4.5,43,148,19.71,20.74,84.35,100.38,4.7,7.83,25,28,937287.4039,15,984,4,186,885,9,174
9.96521,76.29201,29-05-2017,4,2,4.5,43,148,19.71,20.74,84.35,100.38,4.7,7.83,25,28,937287.4039,15,984,4,186,885,9,174
9.96521,76.29201,29-05-2017,5,2,4.5,33,126,19.71,20.74,84.35,100.38,4.7,7.83,25,28,937287.4039,15,984,4,186,885,9,174
9.96521,76.29201,29-05-2017,6,2,4.5,33,126,19.71,20.74,84.35,100.38,4.7,7.83,25,28,937287.4039,15,984,4,186,885,9,174
9.96521,76.29201,01-06-2017,1,2,19.2,58,96,13.2,19.1,79.49,100.46,4.27,6.83,24,30,937343.6419,15,984,4,186,885,9,174
9.96521,76.29201,01-06-2017,2,2,10.5,58,96,13.2,19.1,79.49,100.46,4.27,6.83,24,30,937343.6419,15,984,4,186,885,9,174
9.96521,76.29201,01-06-2017,3,2,14.1,26,41,13.2,19.1,79.49,100.46,4.27,6.83,24,30,937343.6419,15,984,4,186,885,9,174
9.96521,76.29201,01-06-2017,4,2,13.5,26,41,13.2,19.1,79.49,100.46,4.27,6.83,24,30,937343.6419,15,984,4,186,885,9,174
9.96521,76.29201,01-06-2017,5,2,10.5,27,63,13.2,19.1,79.49,100.46,4.27,6.83,24,30,937343.6419,15,984,4,186,885,9,174
9.96521,76.29201,01-06-2017,6,2,12.9,27,63,13.2,19.1,79.49,100.46,4.27,6.83,24,30,937343.6419,15,984,4,186,885,9,174
9.96521,76.29201,05-06-2017,1,2,4.5,31,46,20.32,20,86.83,100.61,4.79,6.67,25,30,937456.1282,15,984,4,186,885,9,174
9.96521,76.29201,05-06-2017,2,2,4.5,31,46,20.32,20,86.83,100.61,4.79,6.67,25,30,937456.1282,15,984,4,186,885,9,174
9.96521,76.29201,05-06-2017,3,2,4.5,25,33,20.32,20,86.83,100.61,4.79,6.67,25,30,937456.1282,15,984,4,186,885,9,174
9.96521,76.29201,05-06-2017,4,2,9.3,25,33,20.32,20,86.83,100.61,4.79,6.67,25,30,937456.1282,15,984,4,186,885,9,174
9.96521,76.29201,05-06-2017,5,2,4.5,42,62,20.32,20,86.83,100.61,4.79,6.67,25,30,937456.1282,15,984,4,186,885,9,174
9.96521,76.29201,05-06-2017,6,6.3,16.2,42,62,20.32,20,86.83,100.61,4.79,6.67,25,30,937456.1282,15,984,4,186,885,9,174
9.96521,76.29201,08-06-2017,1,2,4.5,31,68,0.92,19.41,82.7,100.6,3.92,5.82,25,31,937540.5018,15,984,4,186,885,9,174
9.96521,76.29201,08-06-2017,2,2,4.5,31,68,0.92,19.41,82.7,100.6,3.92,5.82,25,31,937540.5018,15,984,4,186,885,9,174
9.96521,76.29201,08-06-2017,3,2,4.5,26,69,0.92,19.41,82.7,100.6,3.92,5.82,25,31,937540.5018,15,984,4,186,885,9,174
9.96521,76.29201,08-06-2017,4,2,4.5,26,69,0.92,19.41,82.7,100.6,3.92,5.82,25,31,937540.5018,15,984,4,186,885,9,174
9.96521,76.29201,08-06-2017,5,2,4.5,47,86,0.92,19.41,82.7,100.6,3.92,5.82,25,31,937540.5018,15,984,4,186,885,9,174
9.96521,76.29201,08-06-2017,6,2,4.5,47,86,0.92,19.41,82.7,100.6,3.92,5.82,25,31,937540.5018,15,984,4,186,885,9,174
9.96521,76.29201,12-06-2017,1,2,11.4,46,69,9.14,19.72,84.87,100.46,4.5,6.39,24,31,937653.0118,15,984,4,186,885,9,174
9.96521,76.29201,12-06-2017,2,2,4.5,46,69,9.14,19.72,84.87,100.46,4.5,6.39,24,31,937653.0118,15,984,4,186,885,9,174
9.96521,76.29201,12-06-2017,3,2,4.5,23,54,9.14,19.72,84.87,100.46,4.5,6.39,24,31,937653.0118,15,984,4,186,885,9,174
9.96521,76.29201,12-06-2017,4,2,4.5,23,54,9.14,19.72,84.87,100.46,4.5,6.39,24,31,937653.0118,15,984,4,186,885,9,174
9.96521,76.29201,12-06-2017,5,2,4.5,37,110,9.14,19.72,84.87,100.46,4.5,6.39,24,31,937653.0118,15,984,4,186,885,9,174
9.96521,76.29201,12-06-2017,6,4.2,4.5,37,110,9.14,19.72,84.87,100.46,4.5,6.39,24,31,937653.0118,15,984,4,186,885,9,174
9.96521,76.29201,14-06-2017,1,2,4.5,42,68,13.85,20.64,88,100.55,3.05,5.75,25,31,937709.2718,15,984,4,186,885,9,174
9.96521,76.29201,14-06-2017,2,2,4.5,42,68,13.85,20.64,88,100.55,3.05,5.75,25,31,937709.2718,15,984,4,186,885,9,174
9.96521,76.29201,14-06-2017,3,2,4.5,45,121,13.85,20.64,88,100.55,3.05,5.75,25,31,937709.2718,15,984,4,186,885,9,174
9.96521,76.29201,14-06-2017,4,2,4.5,45,121,13.85,20.64,88,100.55,3.05,5.75,25,31,937709.2718,15,984,4,186,885,9,174
9.96521,76.29201,14-06-2017,5,2,14.1,45,79,13.85,20.64,88,100.55,3.05,5.75,25,31,937709.2718,15,984,4,186,885,9,174
9.96521,76.29201,14-06-2017,6,2,4.5,45,79,13.85,20.64,88,100.55,3.05,5.75,25,31,937709.2718,15,984,4,186,885,9,174
9.96521,76.29201,16-06-2017,1,2,4.5,34,91,1.9,20.23,88.4,100.62,2.92,5.82,26,31,937765.5352,15,984,4,186,885,9,174
9.96521,76.29201,16-06-2017,2,2,12.3,34,91,1.9,20.23,88.4,100.62,2.92,5.82,26,31,937765.5352,15,984,4,186,885,9,174
9.96521,76.29201,16-06-2017,3,2,13.2,11,36,1.9,20.23,88.4,100.62,2.92,5.82,26,31,937765.5352,15,984,4,186,885,9,174
9.96521,76.29201,16-06-2017,4,2,19.2,11,36,1.9,20.23,88.4,100.62,2.92,5.82,26,31,937765.5352,15,984,4,186,885,9,174
9.96521,76.29201,16-06-2017,5,2,4.5,34,93,1.9,20.23,88.4,100.62,2.92,5.82,26,31,937765.5352,15,984,4,186,885,9,174
9.96521,76.29201,16-06-2017,6,2,4.5,34,93,1.9,20.23,88.4,100.62,2.92,5.82,26,31,937765.5352,15,984,4,186,885,9,174
9.96521,76.29201,19-06-2017,1,2,4.5,33,82,1.42,20.16,86.18,100.46,2.99,5.18,25,32,937849.9366,15,984,4,186,885,9,174
9.96521,76.29201,19-06-2017,2,2,4.5,33,82,1.42,20.16,86.18,100.46,2.99,5.18,25,32,937849.9366,15,984,4,186,885,9,174
9.96521,76.29201,19-06-2017,3,2,4.5,17,61,1.42,20.16,86.18,100.46,2.99,5.18,25,32,937849.9366,15,984,4,186,885,9,174
9.96521,76.29201,19-06-2017,4,2,4.5,17,61,1.42,20.16,86.18,100.46,2.99,5.18,25,32,937849.9366,15,984,4,186,885,9,174
9.96521,76.29201,19-06-2017,5,2,4.5,43,119,1.42,20.16,86.18,100.46,2.99,5.18,25,32,937849.9366,15,984,4,186,885,9,174
9.96521,76.29201,19-06-2017,6,2,9.6,43,119,1.42,20.16,86.18,100.46,2.99,5.18,25,32,937849.9366,15,984,4,186,885,9,174
9.96521,76.29201,22-06-2017,1,2,4.5,50,60,10.11,20.24,87.21,100.61,2.8,5.06,25,30,937934.3456,15,984,4,186,885,9,174
9.96521,76.29201,22-06-2017,2,2,4.5,50,60,10.11,20.24,87.21,100.61,2.8,5.06,25,30,937934.3456,15,984,4,186,885,9,174
9.96521,76.29201,22-06-2017,3,2,4.5,20,73,10.11,20.24,87.21,100.61,2.8,5.06,25,30,937934.3456,15,984,4,186,885,9,174
9.96521,76.29201,22-06-2017,4,2,4.5,20,73,10.11,20.24,87.21,100.61,2.8,5.06,25,30,937934.3456,15,984,4,186,885,9,174
9.96521,76.29201,22-06-2017,5,2,4.5,43,65,10.11,20.24,87.21,100.61,2.8,5.06,25,30,937934.3456,15,984,4,186,885,9,174
9.96521,76.29201,22-06-2017,6,2,4.5,43,65,10.11,20.24,87.21,100.61,2.8,5.06,25,30,937934.3456,15,984,4,186,885,9,174
9.96521,76.29201,28-06-2017,1,2,4.5,17,37,18.43,19.66,87.64,100.62,3.27,6.37,23,31,938103.1865,15,984,4,186,885,9,174
9.96521,76.29201,28-06-2017,2,2,4.5,17,37,18.43,19.66,87.64,100.62,3.27,6.37,23,31,938103.1865,15,984,4,186,885,9,174
9.96521,76.29201,28-06-2017,3,2,4.5,27,44,18.43,19.66,87.64,100.62,3.27,6.37,23,31,938103.1865,15,984,4,186,885,9,174
9.96521,76.29201,28-06-2017,4,2,4.5,27,44,18.43,19.66,87.64,100.62,3.27,6.37,23,31,938103.1865,15,984,4,186,885,9,174
9.96521,76.29201,28-06-2017,5,2,4.5,16,36,18.43,19.66,87.64,100.62,3.27,6.37,23,31,938103.1865,15,984,4,186,885,9,174
9.96521,76.29201,28-06-2017,6,2,4.5,16,36,18.43,19.66,87.64,100.62,3.27,6.37,23,31,938103.1865,15,984,4,186,885,9,174
9.96521,76.29201,03-07-2017,1,2,4.5,39,46,19.41,18.54,86.41,100.69,3.97,6.64,24,29,938243.9104,15,984,4,186,885,9,174
9.96521,76.29201,03-07-2017,2,2,4.5,39,46,19.41,18.54,86.41,100.69,3.97,6.64,24,29,938243.9104,15,984,4,186,885,9,174
9.96521,76.29201,03-07-2017,3,2,4.5,22,27,19.41,18.54,86.41,100.69,3.97,6.64,24,29,938243.9104,15,984,4,186,885,9,174
9.96521,76.29201,03-07-2017,4,2,4.5,22,27,19.41,18.54,86.41,100.69,3.97,6.64,24,29,938243.9104,15,984,4,186,885,9,174
9.96521,76.29201,03-07-2017,5,2,4.5,41,59,19.41,18.54,86.41,100.69,3.97,6.64,24,29,938243.9104,15,984,4,186,885,9,174
9.96521,76.29201,03-07-2017,6,2,4.5,41,59,19.41,18.54,86.41,100.69,3.97,6.64,24,29,938243.9104,15,984,4,186,885,9,174
9.96521,76.29201,06-07-2017,1,2,4.5,53,61,9.49,19.62,88.49,100.64,3.37,6.36,23,30,938328.3549,15,984,4,186,885,9,174
9.96521,76.29201,06-07-2017,2,2,4.5,53,61,9.49,19.62,88.49,100.64,3.37,6.36,23,30,938328.3549,15,984,4,186,885,9,174
9.96521,76.29201,06-07-2017,3,2,4.5,27,35,9.49,19.62,88.49,100.64,3.37,6.36,23,30,938328.3549,15,984,4,186,885,9,174
9.96521,76.29201,06-07-2017,4,2,4.5,27,35,9.49,19.62,88.49,100.64,3.37,6.36,23,30,938328.3549,15,984,4,186,885,9,174
9.96521,76.29201,06-07-2017,5,2,4.5,79,115,9.49,19.62,88.49,100.64,3.37,6.36,23,30,938328.3549,15,984,4,186,885,9,174
9.96521,76.29201,06-07-2017,6,2,4.5,79,115,9.49,19.62,88.49,100.64,3.37,6.36,23,30,938328.3549,15,984,4,186,885,9,174
9.96521,76.29201,10-07-2017,1,2,16.8,22,75,11.64,18.33,84.45,100.69,3.87,5.19,24,32,938440.9594,15,984,4,186,885,9,174
9.96521,76.29201,10-07-2017,2,2,30.6,22,75,11.64,18.33,84.45,100.69,3.87,5.19,24,32,938440.9594,15,984,4,186,885,9,174
9.96521,76.29201,10-07-2017,3,2,23.4,57,89,11.64,18.33,84.45,100.69,3.87,5.19,24,32,938440.9594,15,984,4,186,885,9,174
9.96521,76.29201,10-07-2017,4,2,27,57,89,11.64,18.33,84.45,100.69,3.87,5.19,24,32,938440.9594,15,984,4,186,885,9,174
9.96521,76.29201,10-07-2017,5,2,23.7,31,54,11.64,18.33,84.45,100.69,3.87,5.19,24,32,938440.9594,15,984,4,186,885,9,174
9.96521,76.29201,10-07-2017,6,2,25.8,31,54,11.64,18.33,84.45,100.69,3.87,5.19,24,32,938440.9594,15,984,4,186,885,9,174
9.96521,76.29201,12-07-2017,1,2,11.4,8,26,0.27,18.77,85.96,100.62,2.64,4.9,25,31,938497.2667,15,984,4,186,885,9,174
9.96521,76.29201,12-07-2017,2,2,28.5,8,26,0.27,18.77,85.96,100.62,2.64,4.9,25,31,938497.2667,15,984,4,186,885,9,174
9.96521,76.29201,12-07-2017,3,2,16.5,18,39,0.27,18.77,85.96,100.62,2.64,4.9,25,31,938497.2667,15,984,4,186,885,9,174
9.96521,76.29201,12-07-2017,4,2,26.7,18,39,0.27,18.77,85.96,100.62,2.64,4.9,25,31,938497.2667,15,984,4,186,885,9,174
9.96521,76.29201,12-07-2017,5,2,4.5,30,65,0.27,18.77,85.96,100.62,2.64,4.9,25,31,938497.2667,15,984,4,186,885,9,174
9.96521,76.29201,12-07-2017,6,2,4.5,30,65,0.27,18.77,85.96,100.62,2.64,4.9,25,31,938497.2667,15,984,4,186,885,9,174
9.96521,76.29201,17-07-2017,1,2,15.6,48,130,6.85,19.14,85.71,100.49,3.49,6.37,24,32,938638.0497,15,984,4,186,885,9,174
9.96521,76.29201,17-07-2017,2,2,9.7,48,130,6.85,19.14,85.71,100.49,3.49,6.37,24,32,938638.0497,15,984,4,186,885,9,174
9.96521,76.29201,17-07-2017,3,2,25.5,22,44,6.85,19.14,85.71,100.49,3.49,6.37,24,32,938638.0497,15,984,4,186,885,9,174
9.96521,76.29201,17-07-2017,4,2,9.5,22,44,6.85,19.14,85.71,100.49,3.49,6.37,24,32,938638.0497,15,984,4,186,885,9,174
9.96521,76.29201,17-07-2017,5,2,12.3,22,59,6.85,19.14,85.71,100.49,3.49,6.37,24,32,938638.0497,15,984,4,186,885,9,174
9.96521,76.29201,17-07-2017,6,2,9.5,22,59,6.85,19.14,85.71,100.49,3.49,6.37,24,32,938638.0497,15,984,4,186,885,9,174
9.96521,76.29201,19-07-2017,1,2,30.6,43,63,20.99,20.31,90.9,100.52,2.79,6.02,24,30,938694.3688,15,984,4,186,885,9,174
9.96521,76.29201,19-07-2017,2,2,12.6,43,63,20.99,20.31,90.9,100.52,2.79,6.02,24,30,938694.3688,15,984,4,186,885,9,174
9.96521,76.29201,19-07-2017,3,2,9,32,54,20.99,20.31,90.9,100.52,2.79,6.02,24,30,938694.3688,15,984,4,186,885,9,174
9.96521,76.29201,19-07-2017,4,2,20.1,32,54,20.99,20.31,90.9,100.52,2.79,6.02,24,30,938694.3688,15,984,4,186,885,9,174
9.96521,76.29201,19-07-2017,5,2,26.4,34,45,20.99,20.31,90.9,100.52,2.79,6.02,24,30,938694.3688,15,984,4,186,885,9,174
9.96521,76.29201,19-07-2017,6,2,10.5,34,45,20.99,20.31,90.9,100.52,2.79,6.02,24,30,938694.3688,15,984,4,186,885,9,174
9.96521,76.29201,24-07-2017,1,2,4.5,32,82,1.21,19.6,86.76,100.56,3.31,6.01,25,32,938835.1814,15,984,4,186,885,9,174
9.96521,76.29201,24-07-2017,2,2,31,32,82,1.21,19.6,86.76,100.56,3.31,6.01,25,32,938835.1814,15,984,4,186,885,9,174
9.96521,76.29201,24-07-2017,3,4.3,4.5,17,65,1.21,19.6,86.76,100.56,3.31,6.01,25,32,938835.1814,15,984,4,186,885,9,174
9.96521,76.29201,24-07-2017,4,2,4.5,17,65,1.21,19.6,86.76,100.56,3.31,6.01,25,32,938835.1814,15,984,4,186,885,9,174
9.96521,76.29201,24-07-2017,5,2,4.5,38,51,1.21,19.6,86.76,100.56,3.31,6.01,25,32,938835.1814,15,984,4,186,885,9,174
9.96521,76.29201,24-07-2017,6,2,15.5,38,51,1.21,19.6,86.76,100.56,3.31,6.01,25,32,938835.1814,15,984,4,186,885,9,174
9.96521,76.29201,26-07-2017,1,2,17.1,27,53,2.93,20.13,89.67,100.49,2.83,5.73,25,32,938891.5124,15,984,4,186,885,9,174
9.96521,76.29201,26-07-2017,2,2,4.5,27,53,2.93,20.13,89.67,100.49,2.83,5.73,25,32,938891.5124,15,984,4,186,885,9,174
9.96521,76.29201,26-07-2017,3,2,12.9,16,36,2.93,20.13,89.67,100.49,2.83,5.73,25,32,938891.5124,15,984,4,186,885,9,174
9.96521,76.29201,26-07-2017,4,2,4.5,16,36,2.93,20.13,89.67,100.49,2.83,5.73,25,32,938891.5124,15,984,4,186,885,9,174
9.96521,76.29201,26-07-2017,5,2,4.5,32,53,2.93,20.13,89.67,100.49,2.83,5.73,25,32,938891.5124,15,984,4,186,885,9,174
9.96521,76.29201,26-07-2017,6,2,27.8,32,53,2.93,20.13,89.67,100.49,2.83,5.73,25,32,938891.5124,15,984,4,186,885,9,174
9.96521,76.29201,28-07-2017,1,2,18.1,34,44,15.07,20.11,90.09,100.67,3.41,6.63,24,32,938947.8467,15,984,4,186,885,9,174
9.96521,76.29201,28-07-2017,2,2,4.5,34,44,15.07,20.11,90.09,100.67,3.41,6.63,24,32,938947.8467,15,984,4,186,885,9,174
9.96521,76.29201,28-07-2017,3,2,4.5,32,58,15.07,20.11,90.09,100.67,3.41,6.63,24,32,938947.8467,15,984,4,186,885,9,174
9.96521,76.29201,28-07-2017,4,2,14.9,32,58,15.07,20.11,90.09,100.67,3.41,6.63,24,32,938947.8467,15,984,4,186,885,9,174
9.96521,76.29201,28-07-2017,5,2,4.5,23,52,15.07,20.11,90.09,100.67,3.41,6.63,24,32,938947.8467,15,984,4,186,885,9,174
9.96521,76.29201,28-07-2017,6,2,4.5,23,52,15.07,20.11,90.09,100.67,3.41,6.63,24,32,938947.8467,15,984,4,186,885,9,174
9.96521,76.29201,01-08-2017,1,2,22.5,37,51,19.56,19.7,88.87,100.66,4.27,6.51,24,29,939032.3546,15,984,4,186,885,9,174
9.96521,76.29201,01-08-2017,2,2,4.5,37,51,19.56,19.7,88.87,100.66,4.27,6.51,24,29,939032.3546,15,984,4,186,885,9,174
9.96521,76.29201,01-08-2017,3,2,4.5,22,41,19.56,19.7,88.87,100.66,4.27,6.51,24,29,939032.3546,15,984,4,186,885,9,174
9.96521,76.29201,01-08-2017,4,2,15.8,22,41,19.56,19.7,88.87,100.66,4.27,6.51,24,29,939032.3546,15,984,4,186,885,9,174
9.96521,76.29201,01-08-2017,5,2,4.5,18,33,19.56,19.7,88.87,100.66,4.27,6.51,24,29,939032.3546,15,984,4,186,885,9,174
9.96521,76.29201,01-08-2017,6,2,14.5,18,33,19.56,19.7,88.87,100.66,4.27,6.51,24,29,939032.3546,15,984,4,186,885,9,174
9.96521,76.29201,03-08-2017,1,2,26.5,20,24,11.18,19.92,89.83,100.67,2.68,6.2,24,29,939088.6973,15,984,4,186,885,9,174
9.96521,76.29201,03-08-2017,2,2,4.5,20,24,11.18,19.92,89.83,100.67,2.68,6.2,24,29,939088.6973,15,984,4,186,885,9,174
9.96521,76.29201,03-08-2017,3,2,4.5,14,21,11.18,19.92,89.83,100.67,2.68,6.2,24,29,939088.6973,15,984,4,186,885,9,174
9.96521,76.29201,03-08-2017,4,2,19.4,14,21,11.18,19.92,89.83,100.67,2.68,6.2,24,29,939088.6973,15,984,4,186,885,9,174
9.96521,76.29201,03-08-2017,5,2,4.5,17,24,11.18,19.92,89.83,100.67,2.68,6.2,24,29,939088.6973,15,984,4,186,885,9,174
9.96521,76.29201,03-08-2017,6,2,16.8,17,24,11.18,19.92,89.83,100.67,2.68,6.2,24,29,939088.6973,15,984,4,186,885,9,174
9.96521,76.29201,07-08-2017,1,2,4.5,36,43,13.43,19.76,91.45,100.42,2.73,5.27,24,31,939201.3931,15,984,4,186,885,9,174
9.96521,76.29201,07-08-2017,2,2,4.5,36,43,13.43,19.76,91.45,100.42,2.73,5.27,24,31,939201.3931,15,984,4,186,885,9,174
9.96521,76.29201,07-08-2017,3,2,4.5,7,13,13.43,19.76,91.45,100.42,2.73,5.27,24,31,939201.3931,15,984,4,186,885,9,174
9.96521,76.29201,07-08-2017,4,2,13.6,7,13,13.43,19.76,91.45,100.42,2.73,5.27,24,31,939201.3931,15,984,4,186,885,9,174
9.96521,76.29201,07-08-2017,5,2,14.9,19,27,13.43,19.76,91.45,100.42,2.73,5.27,24,31,939201.3931,15,984,4,186,885,9,174
9.96521,76.29201,07-08-2017,6,2,14.9,19,27,13.43,19.76,91.45,100.42,2.73,5.27,24,31,939201.3931,15,984,4,186,885,9,174
9.96521,76.29201,10-08-2017,1,2,33,42,83,11.3,18.77,88.28,100.56,2.62,3.68,25,28,939285.9237,15,984,4,186,885,9,174
9.96521,76.29201,10-08-2017,2,2,14.9,42,83,11.3,18.77,88.28,100.56,2.62,3.68,25,28,939285.9237,15,984,4,186,885,9,174
9.96521,76.29201,10-08-2017,3,2,4.5,24,57,11.3,18.77,88.28,100.56,2.62,3.68,25,28,939285.9237,15,984,4,186,885,9,174
9.96521,76.29201,10-08-2017,4,2,4.5,24,57,11.3,18.77,88.28,100.56,2.62,3.68,25,28,939285.9237,15,984,4,186,885,9,174
9.96521,76.29201,10-08-2017,5,2,14.5,67,237,11.3,18.77,88.28,100.56,2.62,3.68,25,28,939285.9237,15,984,4,186,885,9,174
9.96521,76.29201,10-08-2017,6,2,9.7,67,237,11.3,18.77,88.28,100.56,2.62,3.68,25,28,939285.9237,15,984,4,186,885,9,174
9.96521,76.29201,16-08-2017,1,2,4.5,56,71,4.47,18.1,84.91,100.61,1.65,3.57,24,31,939455.0079,15,984,4,186,885,9,174
